invoice_id,item_id,quantity
2701,1-107-39856-8,4
2701,1-184-45618-6,1
2701,0-14-678009-4,4
2702,0-682-99878-8,4
2702,0-8153-0450-1,2
2702,1-84426-958-2,2
2702,0-458-05510-7,1
2702,0-7141-8546-9,3
2702,1-71447-910-2,3
2703,0-469-21982-3,2
2703,1-84426-958-2,2
2703,0-311-52527-X,1
2703,1-884638-12-0,3
2703,1-69103-395-2,2
2704,1-884638-12-0,1
2704,0-458-05510-7,1
2704,1-82092-463-7,1
2704,0-18-258946-3,4
2705,0-447-44840-4,2
2705,0-05-597353-1,4
2706,1-5220-1394-6,2
2706,0-682-99878-8,3
2706,0-668-16718-1,1
2706,0-688-92085-3,4
2706,1-70408-579-9,1
2706,1-04-310548-4,4
2706,1-4257-3976-8,2
2706,1-239-86834-0,2
2707,1-65593-056-7,4
2707,1-70408-579-9,3
2707,0-539-97347-5,1
2707,1-158-30233-9,2
2708,1-4545-6428-8,3
2708,1-67777-184-4,4
2708,0-311-52527-X,4
2708,0-469-21982-3,3
2708,1-158-30233-9,4
2708,1-04-310548-4,2
2708,0-232-08154-9,2
2708,0-18-258946-3,1
2708,1-60642-190-5,4
2709,1-278-82083-3,3
2709,0-12-286448-4,3
2709,0-18-258946-3,3
2709,1-4407-1966-7,2
2709,1-164-11369-0,4
2709,0-06-087973-4,4
2709,1-82092-463-7,2
2709,1-227-05897-7,1
2709,1-84426-958-2,1
2710,1-160-77306-8,4
2710,1-164-11369-0,1
2711,0-7141-8546-9,3
2711,0-01-717479-1,3
2712,1-884638-12-0,4
2712,0-493-95641-7,3
2712,1-00-166641-0,3
2712,1-83164-707-9,2
2712,1-4407-1966-7,1
2712,0-02-947686-0,4
2712,0-668-16718-1,4
2713,1-229-04757-3,1
2713,0-289-91901-0,1
2713,1-5220-1394-6,4
2713,0-302-41872-5,4
2713,1-890677-17-5,4
2713,0-7141-8546-9,2
2713,0-942663-19-5,2
2714,1-884638-12-0,2
2714,1-00-166641-0,1
2714,0-596-89331-0,2
2714,1-107-39856-8,1
2714,0-05-597353-1,2
2714,1-890677-17-5,4
2714,0-02-380423-8,2
2714,0-18-258946-3,3
2715,0-18-258946-3,2
2715,1-227-05897-7,1
2715,1-884638-12-0,4
2716,1-4457-9816-6,3
2716,0-01-717479-1,2
2716,1-64504-451-3,3
2716,1-207-93326-0,4
2716,1-227-05897-7,1
2716,0-248-44413-1,2
2717,1-71447-910-2,2
2717,1-4494-5955-2,2
2717,0-18-258946-3,2
2717,1-890677-17-5,4
2717,1-60642-190-5,1
2717,1-70408-579-9,2
2717,0-05-597353-1,4
2717,1-5437-3256-9,3
2717,1-67777-184-4,2
2718,1-184-45618-6,4
2718,0-9878492-7-1,3
2718,0-289-91901-0,1
2718,1-4476-3417-9,3
2718,1-75223-297-6,2
2719,0-86177-963-0,4
2719,0-87173-237-8,1
2720,1-59126-379-4,3
2720,1-237-95200-X,2
2720,1-67777-184-4,4
2720,0-688-92085-3,2
2720,1-4545-6428-8,2
2720,0-12-286448-4,2
2720,1-227-05897-7,3
2720,1-70408-579-9,1
2721,1-83164-707-9,3
2721,1-64504-451-3,2
2721,1-278-82083-3,2
2721,0-596-89331-0,3
2721,1-69103-395-2,3
2721,1-5220-1394-6,3
2721,1-4457-9816-6,2
2722,0-8153-0450-1,4
2722,0-8216-5501-9,4
2722,1-00-166641-0,1
2722,0-489-42461-9,4
2722,0-239-93663-9,2
2722,0-668-16718-1,1
2722,1-184-45618-6,4
2722,0-7631-7289-8,2
2722,1-01-376732-2,3
2723,1-965813-56-9,1
2723,0-248-44413-1,2
2723,1-71447-910-2,3
2723,1-118-05964-6,3
2723,1-69103-395-2,2
2723,1-01-376732-2,3
2723,1-65593-056-7,2
2723,0-458-05510-7,2
2724,1-4457-9816-6,4
2724,1-75223-297-6,3
2724,0-9514693-2-0,4
2724,1-229-04757-3,1
2724,1-4494-5955-2,1
2724,0-86177-963-0,4
2724,0-289-91901-0,2
2725,0-489-42461-9,4
2725,1-4476-3417-9,4
2725,1-222-32214-5,2
2725,0-8153-0450-1,2
2725,0-9514693-2-0,1
2725,1-118-05964-6,3
2726,1-208-92581-4,2
2726,0-232-08154-9,1
2726,1-67777-184-4,3
2726,1-4457-9816-6,4
2727,1-70408-579-9,2
2727,0-447-44840-4,1
2727,0-257-20790-2,1
2727,1-129-18864-7,4
2727,0-489-42461-9,3
2727,1-75223-297-6,1
2727,0-02-947686-0,4
2727,1-4457-9816-6,3
2728,0-248-44413-1,4
2728,1-67482-003-8,1
2728,0-8189-0617-0,1
2728,1-4467-6096-0,1
2728,0-351-94756-6,4
2728,1-64504-451-3,4
2729,0-257-20790-2,2
2729,1-4467-6096-0,3
2730,0-05-597353-1,1
2730,1-222-32214-5,1
2730,0-539-97347-5,3
2730,0-88310-438-5,4
2730,0-02-380423-8,2
2730,1-01-376732-2,2
2731,1-5220-1394-6,4
2731,1-5437-3256-9,3
2732,0-365-25576-9,3
2732,0-239-93663-9,4
2732,0-577-58554-1,3
2732,1-01-376732-2,2
2732,0-01-717479-1,3
2733,1-4494-5955-2,2
2733,1-56486-493-6,1
2733,1-59157-301-7,1
2734,1-69103-395-2,3
2734,0-01-717479-1,4
2734,0-14-678009-4,4
2734,1-04-310548-4,4
2734,1-64504-451-3,4
2735,0-458-05510-7,2
2735,1-5339-0165-1,3
2735,1-64504-451-3,4
2736,1-65593-056-7,1
2736,1-56486-493-6,4
2736,1-320-98453-3,1
2736,0-8007-9637-3,4
2736,0-9514693-2-0,1
2736,1-222-32214-5,2
2737,1-60642-190-5,2
2737,1-229-04757-3,3
2737,0-12-286448-4,3
2737,0-688-92085-3,4
2737,0-289-91901-0,2
2737,1-67777-184-4,2
2737,1-184-45618-6,4
2737,0-9878492-7-1,1
2738,1-320-98453-3,4
2738,1-82092-463-7,3
2738,0-458-05510-7,1
2738,1-5339-0165-1,3
2738,0-493-95641-7,2
2739,1-5339-0165-1,1
2739,0-257-20790-2,3
2739,1-65593-056-7,4
2739,0-469-21982-3,2
2739,0-88310-438-5,1
2739,1-01-376732-2,1
2739,0-18-258946-3,3
2739,0-447-44840-4,2
2740,0-88310-438-5,3
2740,0-365-25576-9,2
2740,0-8189-0617-0,4
2740,1-278-82083-3,4
2740,1-64504-451-3,1
2740,0-05-597353-1,2
2740,1-222-32214-5,4
2741,0-8153-0450-1,2
2741,1-4407-1966-7,4
2741,0-7141-8546-9,1
2741,1-00-096050-1,3
2741,1-4083-0399-X,1
2741,1-320-98453-3,2
2741,0-18-258946-3,2
2742,1-83164-707-9,1
2742,1-56486-493-6,2
2742,1-67482-003-8,4
2742,1-5339-0165-1,3
2742,1-890677-17-5,1
2743,1-83164-707-9,4
2743,1-04-310548-4,4
2743,1-00-096050-1,3
2743,1-107-39856-8,2
2743,1-237-95200-X,4
2744,0-9514693-2-0,2
2744,0-458-05510-7,2
2744,0-232-08154-9,4
2744,1-239-86834-0,2
2744,0-257-20790-2,1
2745,1-4407-1966-7,2
2745,0-14-678009-4,1
2745,0-489-42461-9,1
2745,0-87173-237-8,4
2745,1-5339-0165-1,1
2745,1-129-18864-7,4
2745,1-4476-3417-9,1
2745,0-667-81667-4,4
2746,1-01-376732-2,2
2746,1-890677-17-5,3
2746,0-476-73108-9,3
2746,1-158-30233-9,1
2746,0-8153-0450-1,3
2746,0-88310-438-5,3
2747,1-164-11369-0,1
2747,0-682-99878-8,4
2747,0-14-678009-4,3
2747,0-06-087973-4,2
2747,1-4407-1966-7,1
2747,1-933260-00-9,2
2748,1-237-95200-X,1
2748,1-227-05897-7,4
2748,1-00-096050-1,2
2748,0-06-087973-4,3
2748,1-4083-0399-X,4
2749,1-229-04757-3,4
2749,1-129-18864-7,1
2749,1-160-77306-8,4
2749,0-688-92085-3,2
2749,1-4467-6096-0,2
2749,1-354-00803-0,1
2749,1-320-98453-3,2
2750,1-227-05897-7,3
2750,0-289-91901-0,1
2750,1-04-310548-4,1
2750,0-7631-7289-8,4
2750,0-8007-9637-3,1
2750,1-4257-3976-8,1
2750,0-365-25576-9,2
2750,1-59126-379-4,4
2750,1-70408-579-9,3
2751,0-232-08154-9,4
2751,1-9751-8430-0,3
2752,1-965813-56-9,1
2752,0-248-44413-1,4
2753,0-12-286448-4,1
2753,1-4476-3417-9,4
2753,0-86177-963-0,2
2753,1-222-32214-5,4
2753,1-04-310548-4,4
2753,0-539-97347-5,1
2753,0-18-258946-3,4
2753,1-208-92581-4,2
2753,1-84426-958-2,2
2754,0-311-52527-X,1
2754,1-278-82083-3,4
2754,1-75223-297-6,2
2754,0-02-380423-8,1
2754,1-207-93326-0,3
2754,1-164-11369-0,1
2754,0-248-44413-1,3
2755,1-222-32214-5,1
2755,0-489-42461-9,1
2755,1-60642-190-5,2
2755,0-87173-237-8,2
2755,1-5220-1394-6,1
2755,1-5437-3256-9,1
2755,1-4467-6096-0,4
2755,0-592-74293-8,1
2755,1-70408-579-9,1
2756,0-942663-19-5,3
2756,0-239-93663-9,2
2756,1-82092-463-7,4
2756,1-04-310548-4,1
2757,0-8007-9637-3,3
2757,0-9878492-7-1,3
2757,0-05-597353-1,1
2757,0-7127-8604-X,3
2757,0-257-20790-2,3
2758,0-596-89331-0,1
2758,0-493-95641-7,3
2758,0-682-99878-8,4
2758,1-4083-0399-X,3
2759,1-4083-0399-X,1
2759,1-67777-184-4,4
2759,1-184-45618-6,2
2759,0-12-286448-4,3
2759,1-208-92581-4,1
2760,1-107-39856-8,2
2760,1-118-05964-6,2
2760,1-184-45618-6,2
2760,1-60642-190-5,2
2760,1-933260-00-9,1
2760,1-4545-6428-8,4
2760,1-965813-56-9,1
2761,1-64504-451-3,4
2761,0-668-16718-1,4
2761,1-890677-17-5,2
2761,1-5339-0165-1,1
2761,0-8153-0450-1,3
2761,0-476-73108-9,1
2762,0-493-95641-7,3
2762,1-83164-707-9,2
2762,1-00-166641-0,4
2762,1-158-30233-9,3
2762,0-05-597353-1,1
2762,1-67777-184-4,4
2762,0-8153-0450-1,1
2762,0-682-99878-8,3
2762,1-208-92581-4,3
2763,1-60642-190-5,3
2763,1-207-93326-0,2
2763,1-158-30233-9,3
2763,0-06-087973-4,1
2763,0-458-05510-7,4
2763,1-00-166641-0,3
2763,1-229-04757-3,2
2764,1-237-95200-X,4
2764,1-933260-00-9,3
2765,0-8216-5501-9,1
2765,1-227-05897-7,4
2765,0-7631-7289-8,2
2766,0-02-380423-8,1
2766,1-60642-190-5,2
2766,1-56486-493-6,3
2766,1-71447-910-2,2
2766,1-207-93326-0,1
2766,0-365-25576-9,3
2767,1-60642-190-5,3
2767,0-232-08154-9,4
2767,0-18-258946-3,2
2767,1-933260-00-9,4
2767,0-351-94756-6,4
2767,1-4407-1966-7,1
2768,0-7141-8546-9,1
2768,0-289-91901-0,3
2768,0-7127-8604-X,4
2768,0-667-81667-4,1
2768,0-9514693-2-0,3
2768,0-493-95641-7,3
2768,1-320-98453-3,4
2768,1-71447-910-2,1
2768,0-01-717479-1,1
2769,1-5220-1394-6,1
2769,1-229-04757-3,2
2769,1-00-096050-1,4
2769,1-75223-297-6,3
2769,1-5437-3256-9,1
2770,0-12-286448-4,1
2770,1-5339-0165-1,2
2770,0-476-73108-9,4
2770,1-83164-707-9,2
2770,1-75223-297-6,2
2770,0-8216-5501-9,4
2771,0-86177-963-0,1
2771,0-688-92085-3,2
2771,0-577-58554-1,1
2772,0-383-11312-1,4
2772,0-7127-8604-X,1
2772,1-01-376732-2,3
2772,0-592-74293-8,4
2772,1-56486-493-6,1
2772,0-257-20790-2,1
2772,0-8189-0617-0,1
2772,0-12-286448-4,2
2772,1-84426-958-2,1
2773,1-118-05964-6,4
2773,1-4545-6428-8,1
2774,1-965813-56-9,4
2774,0-447-44840-4,3
2775,0-7141-8546-9,4
2775,1-237-95200-X,3
2775,1-59157-301-7,4
2775,1-66068-167-7,1
2775,1-965813-56-9,4
2775,1-9751-8430-0,2
2775,0-476-73108-9,1
2775,0-383-11312-1,3
2776,0-9878492-7-1,3
2776,1-278-82083-3,2
2776,0-489-42461-9,3
2776,0-9514693-2-0,2
2776,1-933260-00-9,2
2776,1-160-77306-8,4
2776,1-4257-3976-8,4
2777,0-02-380423-8,3
2777,0-942663-19-5,2
2777,1-129-18864-7,1
2777,1-56486-493-6,1
2777,0-539-97347-5,4
2777,1-59157-301-7,4
2778,0-06-087973-4,2
2778,1-5339-0165-1,4
2778,0-469-21982-3,4
2778,1-83164-707-9,1
2778,0-688-92085-3,3
2778,0-383-11312-1,3
2778,1-965813-56-9,1
2778,0-7127-8604-X,2
2779,0-351-94756-6,2
2779,0-596-89331-0,4
2779,1-4083-0399-X,2
2779,0-476-73108-9,4
2779,0-942663-19-5,1
2779,1-229-04757-3,4
2779,1-60642-190-5,4
2780,1-5339-0165-1,4
2780,0-01-717479-1,3
2780,1-70408-579-9,1
2781,1-237-95200-X,4
2781,1-82092-463-7,3
2781,0-667-81667-4,4
2781,0-577-58554-1,1
2781,1-965813-56-9,4
2781,1-118-05964-6,4
2781,1-278-82083-3,2
2781,1-00-166641-0,1
2781,0-14-678009-4,3
2782,1-00-166641-0,2
2782,0-469-21982-3,3
2782,1-00-096050-1,3
2782,1-160-77306-8,3
2782,0-9878492-7-1,2
2782,0-476-73108-9,4
2783,0-302-41872-5,1
2783,1-208-92581-4,2
2783,1-60642-190-5,4
2783,1-9751-8430-0,3
2783,0-14-678009-4,3
2784,1-884638-12-0,2
2784,0-18-258946-3,1
2784,0-86177-963-0,3
2784,1-129-18864-7,3
2784,1-00-096050-1,3
2784,1-354-00803-0,4
2784,1-56486-493-6,2
2784,0-05-597353-1,3
2785,0-8153-0450-1,1
2785,0-577-58554-1,4
2785,1-59126-379-4,1
2785,1-67482-003-8,1
2786,0-05-597353-1,1
2786,1-71447-910-2,4
2786,0-8007-9637-3,2
2786,1-00-096050-1,2
2786,1-4467-6096-0,1
2786,0-01-717479-1,4
2786,0-18-258946-3,1
2786,1-884638-12-0,4
2787,0-239-93663-9,2
2787,1-160-77306-8,4
2787,0-02-947686-0,1
2787,0-311-52527-X,2
2787,0-7141-8546-9,2
2787,0-18-258946-3,2
2787,0-476-73108-9,1
2787,1-207-93326-0,4
2787,0-688-92085-3,4
2788,0-469-21982-3,4
2788,1-66068-167-7,1
2788,0-86177-963-0,4
2788,1-320-98453-3,1
2788,0-12-286448-4,1
2788,0-682-99878-8,3
2788,0-7127-8604-X,3
2788,0-248-44413-1,3
2788,1-65593-056-7,1
2789,0-942663-19-5,3
2789,1-4457-9816-6,2
2789,1-00-166641-0,1
2789,1-67777-184-4,1
2790,0-16-871315-2,4
2790,0-476-73108-9,3
2790,0-365-25576-9,4
2790,0-05-597353-1,1
2791,1-354-00803-0,4
2791,1-84426-958-2,3
2791,1-4257-3976-8,1
2791,0-239-93663-9,1
2791,1-70408-579-9,1
2791,0-01-717479-1,2
2791,1-320-98453-3,4
2791,1-890677-17-5,4
2791,1-9751-8430-0,4
2792,0-8007-9637-3,3
2792,1-66068-167-7,1
2792,0-489-42461-9,2
2792,0-688-92085-3,3
2792,1-65593-056-7,3
2793,0-7631-7289-8,1
2793,0-12-286448-4,1
2793,1-354-00803-0,1
2793,1-00-096050-1,4
2793,1-4083-0399-X,3
2793,0-239-93663-9,3
2794,1-5437-3256-9,1
2794,1-5339-0165-1,2
2794,1-184-45618-6,4
2795,1-5220-1394-6,2
2795,1-158-30233-9,4
2795,1-320-98453-3,3
2796,1-890677-17-5,2
2796,0-577-58554-1,1
2796,1-83164-707-9,4
2796,0-476-73108-9,3
2796,1-01-376732-2,3
2797,1-69103-395-2,4
2797,1-83164-707-9,4
2797,0-476-73108-9,2
2797,0-577-58554-1,4
2797,1-4257-3976-8,1
2797,1-75223-297-6,3
2797,1-4083-0399-X,2
2797,1-00-096050-1,4
2798,1-59157-301-7,3
2798,1-82092-463-7,1
2798,0-8153-0450-1,2
2798,0-9878492-7-1,4
2799,0-351-94756-6,3
2799,1-67482-003-8,3
2799,1-229-04757-3,1
2799,0-8189-0617-0,2
2799,0-942663-19-5,3
2799,0-01-717479-1,1
2799,1-67777-184-4,1
2799,1-60642-190-5,4
2800,0-257-20790-2,2
2800,0-239-93663-9,4
2800,1-00-096050-1,3
2801,1-4407-1966-7,4
2801,0-489-42461-9,4
2801,0-458-05510-7,1
2801,0-476-73108-9,1
2801,0-16-871315-2,3
2802,1-890677-17-5,2
2802,1-9751-8430-0,2
2802,0-469-21982-3,3
2802,0-682-99878-8,2
2803,1-4407-1966-7,4
2803,1-65593-056-7,2
2803,1-278-82083-3,1
2803,1-4257-3976-8,2
2803,1-4274-3175-2,1
2803,0-667-81667-4,2
2803,1-4467-6096-0,2
2803,1-4457-9816-6,2
2803,0-592-74293-8,4
2804,1-67777-184-4,4
2804,0-7631-7289-8,4
2804,0-239-93663-9,1
2804,0-02-380423-8,4
2804,1-158-30233-9,4
2804,1-69103-395-2,3
2804,0-9878492-7-1,4
2805,1-59157-301-7,2
2805,1-00-096050-1,4
2805,1-67777-184-4,4
2805,1-84426-958-2,3
2805,0-447-44840-4,2
2805,1-82092-463-7,3
2806,0-12-286448-4,1
2806,1-4467-6096-0,4
2806,1-4494-5955-2,2
2806,1-71447-910-2,3
2806,1-158-30233-9,4
2806,0-88310-438-5,1
2806,0-469-21982-3,3
2806,0-596-89331-0,3
2806,1-00-096050-1,2
2807,0-14-678009-4,4
2807,0-02-380423-8,2
2807,1-164-11369-0,4
2807,1-01-376732-2,4
2808,0-7141-8546-9,3
2808,1-354-00803-0,2
2808,0-05-597353-1,2
2808,1-67482-003-8,4
2808,1-04-310548-4,2
2808,0-469-21982-3,3
2809,0-682-99878-8,3
2809,0-8216-5501-9,3
2809,0-87173-237-8,2
2809,0-7127-8604-X,4
2810,0-302-41872-5,1
2810,1-5220-1394-6,4
2810,1-01-376732-2,1
2810,1-118-05964-6,4
2810,0-9878492-7-1,3
2810,0-688-92085-3,2
2810,1-67482-003-8,3
2810,0-8189-0617-0,1
2810,0-8216-5501-9,4
2811,1-59126-379-4,2
2811,1-4457-9816-6,3
2811,1-70408-579-9,3
2812,1-184-45618-6,1
2812,0-239-93663-9,1
2812,0-02-380423-8,2
2812,0-8007-9637-3,2
2812,1-4407-1966-7,4
2812,1-5339-0165-1,1
2812,1-71447-910-2,3
2813,1-4257-3976-8,1
2813,1-129-18864-7,3
2814,0-8189-0617-0,1
2814,0-239-93663-9,1
2814,1-4457-9816-6,4
2814,1-239-86834-0,1
2815,1-5339-0165-1,4
2815,1-129-18864-7,4
2815,1-82092-463-7,3
2815,1-118-05964-6,1
2815,1-67482-003-8,2
2816,0-682-99878-8,3
2816,0-942663-19-5,3
2816,0-458-05510-7,3
2816,0-239-93663-9,2
2816,1-4457-9816-6,4
2816,1-4545-6428-8,4
2816,0-12-286448-4,1
2817,0-86177-963-0,3
2817,0-351-94756-6,2
2817,0-7127-8604-X,3
2817,1-208-92581-4,2
2818,1-5339-0165-1,3
2818,1-5437-3256-9,1
2818,0-469-21982-3,4
2818,0-447-44840-4,2
2818,1-56486-493-6,3
2818,0-02-380423-8,4
2818,0-12-286448-4,1
2818,1-239-86834-0,2
2819,1-71447-910-2,2
2819,1-222-32214-5,3
2819,1-158-30233-9,3
2819,1-107-39856-8,1
2819,1-229-04757-3,1
2820,1-56486-493-6,1
2820,0-447-44840-4,4
2820,0-232-08154-9,2
2820,1-4257-3976-8,4
2821,0-16-871315-2,3
2821,1-208-92581-4,3
2822,1-4467-6096-0,4
2822,0-87173-237-8,3
2822,1-207-93326-0,4
2823,0-667-81667-4,2
2823,1-4083-0399-X,3
2823,0-682-99878-8,1
2823,1-320-98453-3,3
2823,1-884638-12-0,1
2824,1-965813-56-9,2
2824,1-5437-3256-9,4
2824,0-7631-7289-8,2
2824,0-05-597353-1,2
2825,1-4494-5955-2,4
2825,0-302-41872-5,3
2825,0-289-91901-0,3
2826,1-71447-910-2,4
2826,1-884638-12-0,2
2827,0-682-99878-8,3
2827,1-4257-3976-8,2
2827,1-00-166641-0,2
2827,0-232-08154-9,2
2827,0-8189-0617-0,1
2827,1-4545-6428-8,3
2828,1-83164-707-9,1
2828,1-5220-1394-6,1
2828,1-158-30233-9,2
2828,0-493-95641-7,1
2828,1-84426-958-2,3
2828,1-890677-17-5,4
2829,0-02-947686-0,4
2829,1-129-18864-7,2
2829,1-320-98453-3,2
2830,1-65593-056-7,1
2830,0-667-81667-4,3
2830,0-7631-7289-8,3
2830,0-88310-438-5,3
2830,0-577-58554-1,2
2831,1-227-05897-7,1
2831,0-7141-8546-9,4
2831,0-383-11312-1,2
2831,1-00-166641-0,3
2831,0-8189-0617-0,3
2831,0-87173-237-8,4
2831,1-164-11369-0,4
2831,0-12-286448-4,3
2832,1-59126-379-4,2
2832,1-320-98453-3,2
2833,1-66068-167-7,3
2833,1-227-05897-7,3
2833,1-04-310548-4,1
2833,1-01-376732-2,3
2833,1-4407-1966-7,1
2834,1-04-310548-4,3
2834,1-9751-8430-0,3
2834,0-9878492-7-1,4
2834,0-257-20790-2,4
2834,1-207-93326-0,2
2834,1-59126-379-4,1
2834,0-489-42461-9,1
2834,0-942663-19-5,1
2834,1-227-05897-7,2
2835,0-7127-8604-X,1
2835,0-8189-0617-0,3
2835,0-458-05510-7,1
2835,0-02-380423-8,1
2835,1-158-30233-9,1
2835,1-59157-301-7,3
2836,1-239-86834-0,4
2836,0-592-74293-8,4
2836,1-66068-167-7,3
2836,1-237-95200-X,1
2836,1-4476-3417-9,3
2836,0-458-05510-7,4
2837,1-164-11369-0,3
2837,1-83164-707-9,1
2837,1-4467-6096-0,3
2837,0-302-41872-5,1
2837,1-227-05897-7,1
2837,1-00-166641-0,4
2838,0-302-41872-5,1
2838,0-16-871315-2,4
2838,1-4467-6096-0,3
2838,1-933260-00-9,1
2838,0-942663-19-5,2
2838,1-890677-17-5,1
2839,1-4457-9816-6,3
2839,0-667-81667-4,4
2839,0-476-73108-9,3
2840,0-302-41872-5,4
2840,0-383-11312-1,2
2841,0-7127-8604-X,3
2841,0-302-41872-5,3
2841,0-232-08154-9,2
2841,0-592-74293-8,4
2841,1-4457-9816-6,2
2841,0-383-11312-1,3
2841,1-56486-493-6,2
2842,0-248-44413-1,2
2842,1-229-04757-3,1
2842,0-476-73108-9,1
2842,0-592-74293-8,4
2842,1-4545-6428-8,2
2843,1-4467-6096-0,1
2843,1-4274-3175-2,1
2843,1-69103-395-2,4
2843,1-207-93326-0,2
2843,1-222-32214-5,3
2844,1-4476-3417-9,2
2844,0-667-81667-4,3
2844,1-82092-463-7,2
2844,1-890677-17-5,2
2844,1-4257-3976-8,3
2844,0-02-380423-8,2
2844,0-493-95641-7,3
2845,1-75223-297-6,2
2845,0-239-93663-9,2
2845,1-69103-395-2,3
2846,0-351-94756-6,4
2846,0-02-380423-8,3
2846,1-01-376732-2,1
2846,0-05-597353-1,2
2846,1-320-98453-3,2
2846,0-447-44840-4,2
2846,0-87173-237-8,1
2846,1-160-77306-8,3
2847,0-302-41872-5,1
2847,1-965813-56-9,2
2847,0-458-05510-7,4
2847,0-577-58554-1,4
2847,1-69103-395-2,2
2848,1-00-166641-0,3
2848,0-682-99878-8,1
2848,1-82092-463-7,1
2848,0-447-44840-4,1
2848,0-351-94756-6,4
2848,0-9514693-2-0,3
2849,0-577-58554-1,1
2849,0-01-717479-1,1
2849,0-8189-0617-0,2
2850,0-667-81667-4,1
2850,0-248-44413-1,1
2850,1-4545-6428-8,2
2851,0-476-73108-9,3
2851,0-02-947686-0,4
2851,1-227-05897-7,1
2851,0-383-11312-1,1
2851,1-158-30233-9,3
2851,0-7141-8546-9,2
2851,1-4476-3417-9,2
2851,1-4274-3175-2,1
2852,1-9751-8430-0,4
2852,0-02-380423-8,2
2852,1-5220-1394-6,1
2852,0-577-58554-1,1
2852,1-83164-707-9,3
2853,0-476-73108-9,4
2853,0-596-89331-0,4
2854,0-942663-19-5,1
2854,1-83164-707-9,2
2854,1-4257-3976-8,3
2855,1-59126-379-4,1
2855,1-00-096050-1,3
2855,1-9751-8430-0,3
2855,1-184-45618-6,4
2855,0-7127-8604-X,4
2855,1-82092-463-7,1
2855,1-884638-12-0,3
2855,1-84426-958-2,3
2855,1-229-04757-3,1
2856,1-64504-451-3,1
2856,1-4476-3417-9,4
2857,1-00-096050-1,4
2857,0-668-16718-1,2
2857,0-14-678009-4,1
2857,1-00-166641-0,1
2857,1-884638-12-0,2
2858,0-02-380423-8,2
2858,1-71447-910-2,3
2858,1-83164-707-9,3
2859,0-239-93663-9,1
2859,1-4083-0399-X,3
2859,0-596-89331-0,3
2859,0-7127-8604-X,1
2859,0-87173-237-8,1
2860,0-257-20790-2,3
2860,0-248-44413-1,1
2861,1-9751-8430-0,2
2861,0-289-91901-0,3
2861,1-59126-379-4,3
2861,0-596-89331-0,1
2862,1-107-39856-8,4
2862,1-00-096050-1,1
2862,1-84426-958-2,4
2863,0-351-94756-6,1
2863,1-965813-56-9,4
2864,0-05-597353-1,1
2864,1-5220-1394-6,2
2864,1-222-32214-5,3
2864,0-682-99878-8,1
2864,1-4476-3417-9,4
2865,1-59126-379-4,1
2865,1-237-95200-X,4
2866,1-67482-003-8,4
2866,1-4476-3417-9,2
2866,0-01-717479-1,4
2866,0-8153-0450-1,2
2866,0-476-73108-9,3
2867,0-248-44413-1,3
2867,0-86177-963-0,2
2867,0-302-41872-5,3
2867,1-00-096050-1,4
2868,1-278-82083-3,1
2868,1-184-45618-6,1
2868,0-9514693-2-0,1
2869,0-942663-19-5,4
2869,1-04-310548-4,1
2869,1-00-166641-0,4
2869,1-4274-3175-2,3
2869,1-56486-493-6,1
2870,1-64504-451-3,4
2870,1-237-95200-X,1
2870,0-365-25576-9,4
2870,0-668-16718-1,4
2870,1-70408-579-9,4
2870,1-00-096050-1,3
2870,0-87173-237-8,3
2870,1-4407-1966-7,2
2871,0-383-11312-1,4
2871,1-84426-958-2,3
2871,0-239-93663-9,2
2871,1-4274-3175-2,1
2871,0-458-05510-7,4
2871,1-118-05964-6,3
2872,0-688-92085-3,2
2872,1-320-98453-3,3
2872,1-4407-1966-7,1
2872,1-64504-451-3,2
2872,0-9878492-7-1,3
2872,1-59157-301-7,2
2872,0-302-41872-5,3
2872,0-289-91901-0,2
2872,1-5339-0165-1,1
2873,1-129-18864-7,1
2873,1-5339-0165-1,2
2874,0-9878492-7-1,4
2874,0-02-947686-0,2
2875,0-7141-8546-9,1
2875,0-87173-237-8,3
2875,1-184-45618-6,1
2875,1-229-04757-3,3
2876,0-539-97347-5,2
2876,0-232-08154-9,1
2876,1-118-05964-6,1
2876,0-86177-963-0,4
2876,0-248-44413-1,4
2876,0-9514693-2-0,3
2876,1-4467-6096-0,4
2877,1-184-45618-6,1
2877,1-278-82083-3,1
2878,1-67777-184-4,3
2878,1-164-11369-0,3
2878,0-688-92085-3,2
2878,1-59126-379-4,4
2878,1-64504-451-3,3
2878,0-668-16718-1,2
2878,1-227-05897-7,1
2879,1-60642-190-5,3
2879,1-227-05897-7,3
2879,1-56486-493-6,2
2879,1-118-05964-6,1
2879,1-884638-12-0,1
2879,1-59157-301-7,2
2879,0-592-74293-8,3
2879,0-86177-963-0,4
2879,1-5220-1394-6,1
2880,1-129-18864-7,2
2880,0-9878492-7-1,3
2880,1-107-39856-8,1
2880,1-71447-910-2,4
2880,0-667-81667-4,3
2881,1-5220-1394-6,2
2881,0-447-44840-4,4
2881,1-4545-6428-8,2
2881,0-289-91901-0,3
2881,1-00-096050-1,3
2881,1-82092-463-7,3
2881,0-8216-5501-9,1
2881,1-83164-707-9,3
2881,1-184-45618-6,2
2882,1-237-95200-X,3
2882,1-60642-190-5,4
2882,0-7141-8546-9,1
2882,1-239-86834-0,4
2882,1-107-39856-8,4
